Wavelength	CoastalAerosol	Blue	Green	Red	NIR	Cirrus	SWIR1	SWIR2	Pan
2266	0	0	0	0	0	0	0	0.975019	0
2267	0	0	0	0	0	0	0	0.972794	0
2268	0	0	0	0	0	0	0	0.974168	0
2269	0	0	0	0	0	0	0	0.97654	0
2270	0	0	0	0	0	0	0	0.976199	0
2271	0	0	0	0	0	0	0	0.975206	0
2272	0	0	0	0	0	0	0	0.974409	0
2273	0	0	0	0	0	0	0	0.973662	0
2274	0	0	0	0	0	0	0	0.967502	0
2275	0	0	0	0	0	0	0	0.959895	0
2276	0	0	0	0	0	0	0	0.956943	0
2277	0	0	0	0	0	0	0	0.955095	0
2278	0	0	0	0	0	0	0	0.955085	0
2279	0	0	0	0	0	0	0	0.955588	0
2280	0	0	0	0	0	0	0	0.947195	0
2281	0	0	0	0	0	0	0	0.93665	0
2282	0	0	0	0	0	0	0	0.922405	0
2283	0	0	0	0	0	0	0	0.907109	0
2284	0	0	0	0	0	0	0	0.89494	0
2285	0	0	0	0	0	0	0	0.883588	0
2286	0	0	0	0	0	0	0	0.855489	0
2287	0	0	0	0	0	0	0	0.823876	0
2288	0	0	0	0	0	0	0	0.78488	0
2289	0	0	0	0	0	0	0	0.744025	0
2290	0	0	0	0	0	0	0	0.69852	0
2291	0	0	0	0	0	0	0	0.651673	0
2292	0	0	0	0	0	0	0	0.602539	0
2293	0	0	0	0	0	0	0	0.552647	0
2294	0	0	0	0	0	0	0	0.502693	0
2295	0	0	0	0	0	0	0	0.452698	0
2296	0	0	0	0	0	0	0	0.403993	0
2297	0	0	0	0	0	0	0	0.355569	0
2298	0	0	0	0	0	0	0	0.315712	0
2299	0	0	0	0	0	0	0	0.27826	0
2300	0	0	0	0	0	0	0	0.244645	0
2301	0	0	0	0	0	0	0	0.212213	0
2302	0	0	0	0	0	0	0	0.186151	0
2303	0	0	0	0	0	0	0	0.161749	0
2304	0	0	0	0	0	0	0	0.141435	0
2305	0	0	0	0	0	0	0	0.122015	0
2306	0	0	0	0	0	0	0	0.106531	0
2307	0	0	0	0	0	0	0	0.092029	0
2308	0	0	0	0	0	0	0	0.080268	0
2309	0	0	0	0	0	0	0	0.069276	0
2310	0	0	0	0	0	0	0	0.060703	0
2311	0	0	0	0	0	0	0	0.052702	0
2312	0	0	0	0	0	0	0	0.046332	0
2313	0	0	0	0	0	0	0	0.040405	0
2314	0	0	0	0	0	0	0	0.035634	0
2315	0	0	0	0	0	0	0	0.031213	0
2316	0	0	0	0	0	0	0	0.027516	0
2317	0	0	0	0	0	0	0	0.024	0
2318	0	0	0	0	0	0	0	0.021262	0
2319	0	0	0	0	0	0	0	0.018688	0
2320	0	0	0	0	0	0	0	0.016562	0
2321	0	0	0	0	0	0	0	0.014545	0
2322	0	0	0	0	0	0	0	0.01293	0
2323	0	0	0	0	0	0	0	0.011426	0
2324	0	0	0	0	0	0	0	0.010155	0
2325	0	0	0	0	0	0	0	0.008959	0
2326	0	0	0	0	0	0	0	0.007992	0
2327	0	0	0	0	0	0	0	0.007088	0
2328	0	0	0	0	0	0	0	0.006348	0
2329	0	0	0	0	0	0	0	0.005643	0
2330	0	0	0	0	0	0	0	0.005019	0
2331	0	0	0	0	0	0	0	0.004415	0
2332	0	0	0	0	0	0	0	0.003903	0
2333	0	0	0	0	0	0	0	0.003421	0
2334	0	0	0	0	0	0	0	0.003025	0
2335	0	0	0	0	0	0	0	0.002651	0
2336	0	0	0	0	0	0	0	0.00234	0
2337	0	0	0	0	0	0	0	0.002047	0
2338	0	0	0	0	0	0	0	0.001795	0
2339	0	0	0	0	0	0	0	0.001554	0
2340	0	0	0	0	0	0	0	0.001345	0
2341	0	0	0	0	0	0	0	0.001145	0
2342	0	0	0	0	0	0	0	0.000974	0
2343	0	0	0	0	0	0	0	0.000811	0
2344	0	0	0	0	0	0	0	0.00068	0
2345	0	0	0	0	0	0	0	0.00056	0
2346	0	0	0	0	0	0	0	0.00044	0
2347	0	0	0	0	0	0	0	0.00032	0
2348	0	0	0	0	0	0	0	0.000217	0
2349	0	0	0	0	0	0	0	0.000119	0
2350	0	0	0	0	0	0	0	0.000028	0
2351	0	0	0	0	0	0	0	-0.000062	0
2352	0	0	0	0	0	0	0	-0.000134	0
2353	0	0	0	0	0	0	0	-0.000202	0
2354	0	0	0	0	0	0	0	-0.000263	0
2355	0	0	0	0	0	0	0	-0.000322	0
2356	0	0	0	0	0	0	0	0	0
2357	0	0	0	0	0	0	0	0	0
2358	0	0	0	0	0	0	0	0	0
2359	0	0	0	0	0	0	0	0	0
2360	0	0	0	0	0	0	0	0	0
2361	0	0	0	0	0	0	0	0	0
2362	0	0	0	0	0	0	0	0	0
2363	0	0	0	0	0	0	0	0	0
2364	0	0	0	0	0	0	0	0	0
2365	0	0	0	0	0	0	0	0	0
2366	0	0	0	0	0	0	0	0	0
2367	0	0	0	0	0	0	0	0	0
2368	0	0	0	0	0	0	0	0	0
2369	0	0	0	0	0	0	0	0	0
2370	0	0	0	0	0	0	0	0	0
2371	0	0	0	0	0	0	0	0	0
2372	0	0	0	0	0	0	0	0	0
2373	0	0	0	0	0	0	0	0	0
2374	0	0	0	0	0	0	0	0	0
2375	0	0	0	0	0	0	0	0	0
2376	0	0	0	0	0	0	0	0	0
2377	0	0	0	0	0	0	0	0	0
2378	0	0	0	0	0	0	0	0	0
2379	0	0	0	0	0	0	0	0	0
2380	0	0	0	0	0	0	0	0	0
2381	0	0	0	0	0	0	0	0	0
2382	0	0	0	0	0	0	0	0	0
2383	0	0	0	0	0	0	0	0	0
2384	0	0	0	0	0	0	0	0	0
2385	0	0	0	0	0	0	0	0	0
2386	0	0	0	0	0	0	0	0	0
2387	0	0	0	0	0	0	0	0	0
2388	0	0	0	0	0	0	0	0	0
2389	0	0	0	0	0	0	0	0	0
2390	0	0	0	0	0	0	0	0	0
2391	0	0	0	0	0	0	0	0	0
2392	0	0	0	0	0	0	0	0	0
2393	0	0	0	0	0	0	0	0	0
2394	0	0	0	0	0	0	0	0	0
2395	0	0	0	0	0	0	0	0	0
2396	0	0	0	0	0	0	0	0	0
2397	0	0	0	0	0	0	0	0	0
2398	0	0	0	0	0	0	0	0	0
2399	0	0	0	0	0	0	0	0	0
2400	0	0	0	0	0	0	0	0	0
2401	0	0	0	0	0	0	0	0	0
2402	0	0	0	0	0	0	0	0	0
2403	0	0	0	0	0	0	0	0	0
2404	0	0	0	0	0	0	0	0	0
2405	0	0	0	0	0	0	0	0	0
2406	0	0	0	0	0	0	0	0	0
2407	0	0	0	0	0	0	0	0	0
2408	0	0	0	0	0	0	0	0	0
2409	0	0	0	0	0	0	0	0	0
2410	0	0	0	0	0	0	0	0	0
2411	0	0	0	0	0	0	0	0	0
2412	0	0	0	0	0	0	0	0	0
2413	0	0	0	0	0	0	0	0	0
2414	0	0	0	0	0	0	0	0	0
2415	0	0	0	0	0	0	0	0	0
2416	0	0	0	0	0	0	0	0	0
2417	0	0	0	0	0	0	0	0	0
2418	0	0	0	0	0	0	0	0	0
2419	0	0	0	0	0	0	0	0	0
2420	0	0	0	0	0	0	0	0	0
2421	0	0	0	0	0	0	0	0	0
2422	0	0	0	0	0	0	0	0	0
2423	0	0	0	0	0	0	0	0	0
2424	0	0	0	0	0	0	0	0	0
2425	0	0	0	0	0	0	0	0	0
2426	0	0	0	0	0	0	0	0	0
2427	0	0	0	0	0	0	0	0	0
2428	0	0	0	0	0	0	0	0	0
2429	0	0	0	0	0	0	0	0	0
2430	0	0	0	0	0	0	0	0	0
2431	0	0	0	0	0	0	0	0	0
2432	0	0	0	0	0	0	0	0	0
2433	0	0	0	0	0	0	0	0	0
2434	0	0	0	0	0	0	0	0	0
2435	0	0	0	0	0	0	0	0	0
2436	0	0	0	0	0	0	0	0	0
2437	0	0	0	0	0	0	0	0	0
2438	0	0	0	0	0	0	0	0	0
2439	0	0	0	0	0	0	0	0	0
2440	0	0	0	0	0	0	0	0	0
2441	0	0	0	0	0	0	0	0	0
2442	0	0	0	0	0	0	0	0	0
2443	0	0	0	0	0	0	0	0	0
2444	0	0	0	0	0	0	0	0	0
2445	0	0	0	0	0	0	0	0	0
2446	0	0	0	0	0	0	0	0	0
2447	0	0	0	0	0	0	0	0	0
2448	0	0	0	0	0	0	0	0	0
2449	0	0	0	0	0	0	0	0	0
2450	0	0	0	0	0	0	0	0	0
2451	0	0	0	0	0	0	0	0	0
2452	0	0	0	0	0	0	0	0	0
2453	0	0	0	0	0	0	0	0	0
2454	0	0	0	0	0	0	0	0	0
2455	0	0	0	0	0	0	0	0	0
2456	0	0	0	0	0	0	0	0	0
2457	0	0	0	0	0	0	0	0	0
2458	0	0	0	0	0	0	0	0	0
2459	0	0	0	0	0	0	0	0	0
2460	0	0	0	0	0	0	0	0	0
2461	0	0	0	0	0	0	0	0	0
2462	0	0	0	0	0	0	0	0	0
2463	0	0	0	0	0	0	0	0	0
2464	0	0	0	0	0	0	0	0	0
2465	0	0	0	0	0	0	0	0	0
2466	0	0	0	0	0	0	0	0	0
2467	0	0	0	0	0	0	0	0	0
2468	0	0	0	0	0	0	0	0	0
2469	0	0	0	0	0	0	0	0	0
2470	0	0	0	0	0	0	0	0	0
2471	0	0	0	0	0	0	0	0	0
2472	0	0	0	0	0	0	0	0	0
2473	0	0	0	0	0	0	0	0	0
2474	0	0	0	0	0	0	0	0	0
2475	0	0	0	0	0	0	0	0	0
2476	0	0	0	0	0	0	0	0	0
2477	0	0	0	0	0	0	0	0	0
2478	0	0	0	0	0	0	0	0	0
2479	0	0	0	0	0	0	0	0	0
2480	0	0	0	0	0	0	0	0	0
2481	0	0	0	0	0	0	0	0	0
2482	0	0	0	0	0	0	0	0	0
2483	0	0	0	0	0	0	0	0	0
2484	0	0	0	0	0	0	0	0	0
2485	0	0	0	0	0	0	0	0	0
2486	0	0	0	0	0	0	0	0	0
2487	0	0	0	0	0	0	0	0	0
2488	0	0	0	0	0	0	0	0	0
2489	0	0	0	0	0	0	0	0	0
2490	0	0	0	0	0	0	0	0	0
2491	0	0	0	0	0	0	0	0	0
2492	0	0	0	0	0	0	0	0	0
2493	0	0	0	0	0	0	0	0	0
2494	0	0	0	0	0	0	0	0	0
2495	0	0	0	0	0	0	0	0	0
2496	0	0	0	0	0	0	0	0	0
2497	0	0	0	0	0	0	0	0	0
2498	0	0	0	0	0	0	0	0	0
2499	0	0	0	0	0	0	0	0	0
2500	0	0	0	0	0	0	0	0	0
